1644	0.00004809
4892	0.00049598
2665	0.00093985
1977	0.000000
4686	0.00004008
5074	0.00009819
4608	0.00006613
1800	0.00061421
1980	0.00010220
4387	0.000000
3362	0.00000200
3930	0.00046091
4529	0.00009218
5152	0.00010320
2620	0.00026853
4558	0.00052102
3253	0.00018035
2406	0.00038876
3157	0.00003607
4280	0.00002004
2819	0.00151398
4438	0.00002806
3038	0.000000
4857	0.00004509
3906	0.00012825
4989	0.00018637
3950	0.00003307
3806	0.00002505
2887	0.00009018
3375	0.00000601
4111	0.00004809
3072	0.00006012
1801	0.00035670
5145	0.00000701
4822	0.00120136
2159	0.00019839
5366	0.00078254
5080	0.000000
5029	0.00018136
4506	0.00012024
4779	0.00076951
2729	0.00028656
3705	0.00001102
4495	0.00084767
4172	0.00037273
1943	0.000000
4725	0.00002204
4485	0.00006012
1789	0.00019939
4303	0.00044888
4140	0.00134264
2990	0.00013627
3219	0.00025951
1898	0.00016232
5061	0.00001102
3471	0.00050800
4530	0.00064126
1676	0.00012424
3649	0.00005010
5175	0.00063725
1862	0.00001102
4528	0.00009018
4048	0.00047594
2306	0.00002104
2956	0.00032664
1894	0.00004910
4294	0.00000501
2039	0.00038075
1952	0.00004008
3769	0.00036271
3093	0.00012925
2637	0.00002405
4797	0.00022344
4125	0.00034167
5018	0.00005811
4446	0.00038576
1904	0.00005110
2537	0.00001102
3786	0.00063124
1853	0.00043485
2085	0.00003307
3406	0.00071641
4631	0.00016232
3894	0.00001703
4402	0.00000902
4335	0.00013026
2605	0.00070238
5334	0.00003307
5126	0.00001603
4332	0.00023346
3489	0.00037273
4666	0.00087572
2780	0.00004609
2641	0.00008717
4033	0.00011823
1612	0.000000
2118	0.00080358
2937	0.00006713
1856	0.00060018
3318	0.00108814
2080	0.00011322
4639	0.000000
3191	0.00006914
4260	0.00000601
3320	0.00101500
3163	0.00018336
4409	0.00042183
3528	0.00000802
1597	0.00014829
3264	0.00005010
4155	0.00033867
2032	0.00004809
4871	0.00002806
1875	0.00000501
3603	0.00073444
3971	0.00067232
1699	0.00047093
5022	0.00009419
4756	0.00004709
4424	0.000000
2223	0.00030460
5042	0.00000601
2914	0.00017635
2396	0.00034468
2979	0.00004709
3763	0.00002906
2238	0.00041381
4087	0.00001703
4191	0.00066531
4742	0.00004709
4109	0.00000200
2094	0.00002305
5192	0.00080859
3792	0.00019839
4681	0.00010521
1796	0.00003307
4135	0.00007615
3084	0.00004509
4571	0.00000301
2917	0.00030961
2474	0.00004308
4313	0.00007214
3873	0.00003707
2335	0.00019939
3495	0.00019037
2986	0.00007214
3711	0.00003807
4888	0.00011723
4195	0.00002705
2883	0.00044788
5369	0.00037474
4455	0.00008116
4373	0.00000200
3654	0.00056611
3663	0.00011022
2768	0.00056311
5079	0.00035269
3749	0.00000301
5132	0.00000100
2275	0.00005110
5303	0.00004008
